"﻿ID","Name","Tax status"
"8458","God of War 2 - majica bela","taxable"
"8459","God of War 2 - ženska majica bela","taxable"
"8460","God of War 2 - duks beli","taxable"
"8461","God of War 2 - majica crna","taxable"
"8462","God of War 2 - ženska majica crna","taxable"
"8463","God of War 2 - duks crni","taxable"
"8470","GTA 5 - majica bela","taxable"
"8471","GTA 5 - ženska majica bela","taxable"
"8472","GTA 5 - duks beli","taxable"
"8473","GTA 5 - majica crna","taxable"
"8474","GTA 5 - ženska majica crna","taxable"
"8475","GTA 5 - duks crni","taxable"
"8482","League of Legends (LOL) - majica bela","taxable"
"8483","League of Legends (LOL) - ženska majica bela","taxable"
"8484","League of Legends (LOL) - duks beli","taxable"
"8485","League of Legends (LOL) - majica crna","taxable"
"8486","League of Legends (LOL) - ženska majica crna","taxable"
"8487","League of Legends (LOL) - duks crni","taxable"
"8494","Minecraft (Everyday im shoveling) - majica bela","taxable"
"8495","Minecraft (Everyday im shoveling) - ženska majica bela","taxable"
"8496","Minecraft (Everyday im shoveling) - duks beli","taxable"
"8497","Minecraft (Everyday im shoveling) - majica crna","taxable"
"8498","Minecraft (Everyday im shoveling) - ženska majica crna","taxable"
"8499","Minecraft (Everyday im shoveling) - duks crni","taxable"
"8506","Minecraft (like a boss) - majica bela","taxable"
"8507","Minecraft (like a boss) - ženska majica bela","taxable"
"8508","Minecraft (like a boss) - duks beli","taxable"
"8509","Minecraft (like a boss) - majica crna","taxable"
"8510","Minecraft (like a boss) - ženska majica crna","taxable"
"8511","Minecraft (like a boss) - duks crni","taxable"
"8518","Minecraft - majica bela","taxable"
"8519","Minecraft - ženska majica bela","taxable"
"8520","Minecraft - duks beli","taxable"
"8521","Minecraft - majica crna","taxable"
"8522","Minecraft - ženska majica crna","taxable"
"8523","Minecraft - duks crni","taxable"
"8530","Minecraft 2 - majica bela","taxable"
"8531","Minecraft 2 - ženska majica bela","taxable"
"8532","Minecraft 2 - duks beli","taxable"
"8533","Minecraft 2 - majica crna","taxable"
"8534","Minecraft 2 - ženska majica crna","taxable"
"8535","Minecraft 2 - duks crni","taxable"
"8542","Minecraft (minion) - majica bela","taxable"
"8543","Minecraft (minion) - ženska majica bela","taxable"
"8544","Minecraft (minion) - duks beli","taxable"
"8545","Minecraft (minion) - majica crna","taxable"
"8546","Minecraft (minion) - ženska majica crna","taxable"
"8547","Minecraft (minion) - duks crni","taxable"
"8554","Mortal Kombat - majica bela","taxable"
"8555","Mortal Kombat - ženska majica bela","taxable"
"8556","Mortal Kombat - duks beli","taxable"
"8557","Mortal Kombat - majica crna","taxable"
"8558","Mortal Kombat - ženska majica crna","taxable"
"8559","Mortal Kombat - duks crni","taxable"
"8563","Nindža Kornjače i Sekač - majica crna","taxable"
"8564","Nindža Kornjače i Sekač - ženska majica crna","taxable"
"8565","Nindža Kornjače i Sekač - duks crni","taxable"
"8572","Opasni Super Mario - majica bela","taxable"
"8573","Opasni Super Mario - ženska majica bela","taxable"
"8574","Opasni Super Mario - duks beli","taxable"
"8575","Opasni Super Mario - majica crna","taxable"
"8576","Opasni Super Mario - ženska majica crna","taxable"
"8577","Opasni Super Mario - duks crni","taxable"
"8581","PUBG - majica crna","taxable"
"8582","PUBG - ženska majica crna","taxable"
"8583","PUBG - duks crni","taxable"
"8590","PUBG 2 - majica bela","taxable"
"8591","PUBG 2 - ženska majica bela","taxable"
"8592","PUBG 2 - duks beli","taxable"
"8593","PUBG 2 - majica crna","taxable"
"8594","PUBG 2 - ženska majica crna","taxable"
"8595","PUBG 2 - duks crni","taxable"
"8602","Sonic - majica bela","taxable"
"8603","Sonic - ženska majica bela","taxable"
"8604","Sonic - duks beli","taxable"
"8605","Sonic - majica crna","taxable"
"8606","Sonic - ženska majica crna","taxable"
"8607","Sonic - duks crni","taxable"
"8614","Street Fighter - majica bela","taxable"
"8615","Street Fighter - ženska majica bela","taxable"
"8616","Street Fighter - duks beli","taxable"
"8617","Street Fighter - majica crna","taxable"
"8618","Street Fighter - ženska majica crna","taxable"
"8619","Street Fighter - duks crni","taxable"
"8623","Street Fighter 2 - majica bela","taxable"
"8624","Street Fighter 2 - ženska majica bela","taxable"
"8625","Street Fighter 2 - duks beli","taxable"
"8633","Super Mario i biljka - majica bela","taxable"
"8634","Super Mario i biljka - ženska majica bela","taxable"
"8635","Super Mario i biljka - duks beli","taxable"
"8636","Super Mario i biljka - majica crna","taxable"
"8637","Super Mario i biljka - ženska majica crna","taxable"
"8638","Super Mario i biljka - duks crni","taxable"
"8645","Super Mario i Snežana i 7 patuljaka - majica bela","taxable"
"8646","Super Mario i Snežana i 7 patuljaka - ženska majica bela","taxable"
"8647","Super Mario i Snežana i 7 patuljaka - duks beli","taxable"
"8648","Super Mario i Snežana i 7 patuljaka - majica crna","taxable"
"8649","Super Mario i Snežana i 7 patuljaka - ženska majica crna","taxable"
"8650","Super Mario i Snežana i 7 patuljaka - duks crni","taxable"
"8658","Super Mario (pečurke iz kaputa) - majica bela","taxable"
"8659","Super Mario (pečurke iz kaputa) - ženska majica bela","taxable"
"8660","Super Mario (pečurke iz kaputa) - duks beli","taxable"
"8661","Super Mario (pečurke iz kaputa) - majica crna","taxable"
"8662","Super Mario (pečurke iz kaputa) - ženska majica crna","taxable"
"8663","Super Mario (pečurke iz kaputa) - duks crni","taxable"
"8667","Super Mario (The plumber) - majica crna","taxable"
"8668","Super Mario (The plumber) - ženska majica crna","taxable"
"8669","Super Mario (The plumber) - duks crni","taxable"
"8673","Super Mario - majica crna","taxable"
"8674","Super Mario - ženska majica crna","taxable"
"8675","Super Mario - duks crni","taxable"
"8679","Super Mario 2 - majica bela","taxable"
"8680","Super Mario 2 - ženska majica bela","taxable"
"8681","Super Mario 2 - duks beli","taxable"
"8688","Thrall (WOW) - majica bela","taxable"
"8689","Thrall (WOW) - ženska majica bela","taxable"
"8690","Thrall (WOW) - duks beli","taxable"
"8691","Thrall (WOW) - majica crna","taxable"
"8692","Thrall (WOW) - ženska majica crna","taxable"
"8693","Thrall (WOW) - duks crni","taxable"
"8699","World of Tanks - majica bela","taxable"
"8700","World of Tanks - ženska majica bela","taxable"
"8701","World of Tanks - duks beli","taxable"
"8706","World of Tanks 2 - majica bela","taxable"
"8707","World of Tanks 2 - ženska majica bela","taxable"
"8708","World of Tanks 2 - duks beli","taxable"
"8712","World of Warcraft - majica bela","taxable"
"8713","World of Warcraft - ženska majica bela","taxable"
"8714","World of Warcraft - duks beli","taxable"
"8721","Opusti se i jedi čokoladu - majica bela","taxable"
"8722","Opusti se i jedi čokoladu - ženska majica bela","taxable"
"8723","Opusti se i jedi čokoladu - duks beli","taxable"
"8724","Opusti se i jedi čokoladu - majica crna","taxable"
"8725","Opusti se i jedi čokoladu - ženska majica crna","taxable"
"8726","Opusti se i jedi čokoladu - duks crni","taxable"
"8733","2 Pac (2) - majica bela","taxable"
"8734","2 Pac (2) - ženska majica bela","taxable"
"8735","2 Pac (2) - duks beli","taxable"
"8736","2 Pac (2) - majica crna","taxable"
"8737","2 Pac (2) - ženska majica crna","taxable"
"8738","2 Pac (2) - duks crni","taxable"
"8742","2 Pac (3) - majica crna","taxable"
"8743","2 Pac (3) - ženska majica crna","taxable"
"8744","2 Pac (3) - duks crni","taxable"
"8748","2 Pac (krst) - majica crna","taxable"
"8749","2 Pac (krst) - ženska majica crna","taxable"
"8751","2 Pac (krst) - duks crni","taxable"
"8758","AC/DC i Metallica - majica bela","taxable"
"8759","AC/DC i Metallica - ženska majica bela","taxable"
"8760","AC/DC i Metallica - duks beli","taxable"
"8761","AC/DC i Metallica - majica crna","taxable"
"8762","AC/DC i Metallica - ženska majica crna","taxable"
"8763","AC/DC i Metallica - duks crni","taxable"
"8770","AC/DC (black ice) - majica bela","taxable"
"8771","AC/DC (black ice) - ženska majica bela","taxable"
"8772","AC/DC (black ice) - duks beli","taxable"
"8773","AC/DC (black ice) - majica crna","taxable"
"8774","AC/DC (black ice) - ženska majica crna","taxable"
"8775","AC/DC (black ice) - duks crni","taxable"
"8779","AC/DC (black ice 2)  - majica crna","taxable"
"8780","AC/DC (black ice 2)  - ženska majica crna","taxable"
"8781","AC/DC (black ice 2)  - duks crni","taxable"
"8785","AC/DC (Hells Bells) - majica crna","taxable"
"8786","AC/DC (Hells Bells) - ženska majica crna","taxable"
"8787","AC/DC (Hells Bells) - duks crni","taxable"
"8791","AC/DC 2 - majica crna","taxable"
"8792","AC/DC 2 - ženska majica crna","taxable"
"8793","AC/DC 2 - duks crni","taxable"
"8800","AC/DC 3 - majica bela","taxable"
"8801","AC/DC 3 - ženska majica bela","taxable"
"8802","AC/DC 3 - duks beli","taxable"
"8803","AC/DC 3 - majica crna","taxable"
"8804","AC/DC 3 - ženska majica crna","taxable"
"8805","AC/DC 3 - duks crni","taxable"
"8809","Arctic Monkeys - majica bela","taxable"
"8810","Arctic Monkeys - ženska majica bela","taxable"
"8811","Arctic Monkeys - duks beli","taxable"
"8815","Arctic Monkeys 2 - majica crna","taxable"
"8816","Arctic Monkeys 2 - ženska majica crna","taxable"
"8817","Arctic Monkeys 2 - duks crni","taxable"
"8821","Avenged Sevenfold - majica crna","taxable"
"8822","Avenged Sevenfold - ženska majica crna","taxable"
"8823","Avenged Sevenfold - duks crni","taxable"
"8830","Avenged Sevenfold 2 - majica bela","taxable"
"8831","Avenged Sevenfold 2 - ženska majica bela","taxable"
"8832","Avenged Sevenfold 2 - duks beli","taxable"
"8833","Avenged Sevenfold 2 - majica crna","taxable"
"8834","Avenged Sevenfold 2 - ženska majica crna","taxable"
"8835","Avenged Sevenfold 2 - duks crni","taxable"
"8839","Beethoven - majica crna","taxable"
"8840","Beethoven - ženska majica crna","taxable"
"8841","Beethoven - duks crni","taxable"
"8848","Black Sabbath (born in a graveyard adopted by sin) - majica bela","taxable"
"8849","Black Sabbath (born in a graveyard adopted by sin) - ženska majica bela","taxable"
"8850","Black Sabbath (born in a graveyard adopted by sin) - duks beli","taxable"
"8851","Black Sabbath (born in a graveyard adopted by sin) - majica crna","taxable"
"8852","Black Sabbath (born in a graveyard adopted by sin) - ženska majica crna","taxable"
"8853","Black Sabbath (born in a graveyard adopted by sin) - duks crni","taxable"
"8857","Black Sabbath - majica crna","taxable"
"8858","Black Sabbath - ženska majica crna","taxable"
"8859","Black Sabbath - duks crni","taxable"
"8863","Bob Marley - majica crna","taxable"
"8864","Bob Marley - ženska majica crna","taxable"
"8865","Bob Marley - duks crni","taxable"
"8869","Bob Marley 2 - majica bela","taxable"
"8870","Bob Marley 2 - ženska majica bela","taxable"
"8871","Bob Marley 2 - duks beli","taxable"
"8875","Pink Floyd - majica bela","taxable"
"8876","Pink Floyd - ženska majica bela","taxable"
"8877","Pink Floyd - duks beli","taxable"
"8884","Bubnjevi u plamenu - majica bela","taxable"
"8885","Bubnjevi u plamenu - ženska majica bela","taxable"
"8886","Bubnjevi u plamenu - duks beli","taxable"
"8887","Bubnjevi u plamenu - majica crna","taxable"
"8888","Bubnjevi u plamenu - ženska majica crna","taxable"
"8889","Bubnjevi u plamenu - duks crni","taxable"
"8893","Bullet for My Valentine (lobanja) - majica crna","taxable"
"8894","Bullet for My Valentine (lobanja) - ženska majica crna","taxable"
"8895","Bullet for My Valentine (lobanja) - duks crni","taxable"
"8899","Elvis Prisli 3 - majica bela","taxable"
"8901","Elvis Prisli 3 - ženska majica bela","taxable"
"8903","Elvis Prisli 3 - duks beli","taxable"
"8907","Eminem (mikrofon) - majica crna","taxable"
"8908","Eminem (mikrofon) - ženska majica crna","taxable"
"8909","Eminem (mikrofon) - duks crni","taxable"
"8913","Gitara u plamenu - majica bela","taxable"
"8914","Gitara u plamenu - ženska majica bela","taxable"
"8915","Gitara u plamenu - duks beli","taxable"
"8919","Gitara (kostur) - majica crna","taxable"
"8920","Gitara (kostur) - ženska majica crna","taxable"
"8921","Gitara (kostur) - duks crni","taxable"
"8926","Glava sa čivijama (gitara) - majica crna","taxable"
"8927","Glava sa čivijama (gitara) - ženska majica crna","taxable"
"8928","Glava sa čivijama (gitara) - duks crni","taxable"
"8932","Gramofon, ploča, mastilo - majica bela","taxable"
"8933","Gramofon, ploča, mastilo - ženska majica bela","taxable"
"8934","Gramofon, ploča, mastilo - duks beli","taxable"
"8938","Gramofonska ploča - majica bela","taxable"
"8939","Gramofonska ploča - ženska majica bela","taxable"
"8940","Gramofonska ploča - duks beli","taxable"
"8945","Guns and Roses - majica bela","taxable"
"8946","Guns and Roses - ženska majica bela","taxable"
"8947","Guns and Roses - duks beli","taxable"
"8955","Guns and Roses 2 - majica bela","taxable"
"8956","Guns and Roses 2 - duks beli","taxable"
"8957","Guns and Roses 2 - majica crna","taxable"
"8959","Guns and Roses 2 - ženska majica crna","taxable"
"8960","Guns and Roses 2 - duks crni","taxable"
"8967","Guns and Roses 3 - majica bela","taxable"
"8968","Guns and Roses 3 - ženska majica bela","taxable"
"8969","Guns and Roses 3 - duks beli","taxable"
"8970","Guns and Roses 3 - majica crna","taxable"
"8971","Guns and Roses 3 - ženska majica crna","taxable"
"8972","Guns and Roses 3 - duks crni","taxable"
"8976","Guns and Roses 4 - majica crna","taxable"
"8977","Guns and Roses 4 - ženska majica crna","taxable"
"8978","Guns and Roses 4 - duks crni","taxable"
"8985","Guns and Roses (Serbia) - majica bela","taxable"
"8986","Guns and Roses (Serbia) - ženska majica bela","taxable"
"8987","Guns and Roses (Serbia) - duks beli","taxable"
"8988","Guns and Roses (Serbia) - majica crna","taxable"
"8989","Guns and Roses (Serbia) - ženska majica crna","taxable"
"8991","Guns and Roses (Serbia) - duks crni","taxable"
"8998","Harley Davidson 3 - majica bela","taxable"
"8999","Harley Davidson 3 - ženska majica bela","taxable"
"9000","Harley Davidson 3 - duks beli","taxable"
"9001","Harley Davidson 3 - majica crna","taxable"
"9002","Harley Davidson 3 - ženska majica crna","taxable"
"9003","Harley Davidson 3 - duks crni","taxable"
"9009","Heavy Metals (hemijski elementi) - majica bela","taxable"
"9010","Heavy Metals (hemijski elementi) - ženska majica bela","taxable"
"9011","Heavy Metals (hemijski elementi) - duks beli","taxable"
"9018","Iron Maiden (zastava) - majica bela","taxable"
"9020","Iron Maiden (zastava) - ženska majica bela","taxable"
"9021","Iron Maiden (zastava) - duks beli","taxable"
"9022","Iron Maiden (zastava) - majica crna","taxable"
"9023","Iron Maiden (zastava) - ženska majica crna","taxable"
"9024","Iron Maiden (zastava) - duks crni","taxable"
"9031","Iron Maiden (Serbia) - majica bela","taxable"
"9032","Iron Maiden (Serbia) - ženska majica bela","taxable"
"9033","Iron Maiden (Serbia) - duks beli","taxable"
"9034","Iron Maiden (Serbia) - majica crna","taxable"
"9035","Iron Maiden (Serbia) - ženska majica crna","taxable"
"9036","Iron Maiden (Serbia) - duks crni","taxable"
"9040","Iron Maiden (Serbia 2) - majica crna","taxable"
"9041","Iron Maiden (Serbia 2) - ženska majica crna","taxable"
"9042","Iron Maiden (Serbia 2) - duks crni","taxable"
"9049","Iron Maiden - majica bela","taxable"
"9050","Iron Maiden - ženska majica bela","taxable"
"9051","Iron Maiden - duks beli","taxable"
"9052","Iron Maiden - majica crna","taxable"
"9054","Iron Maiden - ženska majica crna","taxable"
"9055","Iron Maiden - duks crni","taxable"
"9062","Iron Maiden (Can they change metal, yes they can) - majica bela","taxable"
"9063","Iron Maiden (Can they change metal, yes they can) - ženska majica bela","taxable"
"9064","Iron Maiden (Can they change metal, yes they can) - duks beli","taxable"
"9065","Iron Maiden (Can they change metal, yes they can) - majica crna","taxable"
"9066","Iron Maiden (Can they change metal, yes they can) - ženska majica crna","taxable"
